GP,MIN_PER_GAME,FGM_PER_GAME,FGA_PER_GAME,FG3M_PER_GAME,FG3A_PER_GAME,FTM_PER_GAME,FTA_PER_GAME,OREB_PER_GAME,DREB_PER_GAME,REB_PER_GAME,AST_PER_GAME,STL_PER_GAME,BLK_PER_GAME,TOV_PER_GAME,PF_PER_GAME,PTS_PER_GAME,PLAYER_NAME,SEASON_START_YEAR
53.95573,17.744799,2.5005388,6.009636,0.8772861,2.4031746,0.7831055,1.0043484,0.7432076,2.2043266,3.0657654,1.1340637,0.4640429,0.23500647,0.7556176,1.2842331,6.5385594,David Roddy,2025
58.096615,18.282356,2.6929064,6.3012624,1.0202746,2.7690535,0.64298093,0.8401358,0.2861225,1.3796796,1.6984963,2.3331401,0.4955178,0.1091277,0.90197706,1.2972491,6.855587,Davion Mitchell,2025
33.66884,11.997656,1.3473343,3.3848414,1.146831,3.2261786,0.3074808,0.2646687,0.16690636,1.1642123,1.374912,0.41587496,0.30881286,0.19872603,0.25574416,1.0270786,3.6723576,Davis Bertans,2025
57.534195,18.426123,3.0768576,5.5947,0.07163286,0.17918777,1.2309705,2.2029576,2.557198,4.244252,6.8687387,1.2934724,0.4803835,0.8123827,1.207476,2.2216268,7.818133,Day'Ron Sharpe,2025
65.869156,37.324745,8.932164,19.878181,2.5604131,7.0730605,4.8674507,5.795687,0.67210865,4.0271997,4.47995,5.979082,1.5872774,0.4042904,2.9273083,2.6847472,25.168938,De'Aaron Fox,2025
62.741734,29.1381,5.1324635,11.767242,1.9418962,5.1296515,2.643839,3.1167026,0.5501652,3.4401329,3.915598,1.7385573,0.6586311,0.3268282,1.3898301,2.4255292,14.961005,De'Andre Hunter,2025
57.792732,27.405828,4.0074706,9.415279,1.9206402,5.362304,1.3079808,1.8405995,0.67821217,3.1127162,3.8450592,3.005217,1.4228722,0.46367684,1.3572252,2.1169653,11.283876,De'Anthony Melton,2025
26.198595,8.951232,0.87693,1.738862,0.003442347,-0.04882157,0.4651127,0.80246425,1.0709156,2.228724,3.258508,0.42186892,0.16680181,0.457118,0.53212434,1.3212967,2.300076,DeAndre Jordan,2025
29.346674,13.266699,1.6874862,3.6557448,0.44624043,1.3583057,0.49311352,0.74207485,0.5907933,1.8613353,2.4952183,1.2947893,0.4386754,0.19602185,0.61806923,1.1356397,4.208192,DeJon Jarreau,2025
68.430504,34.873554,7.4763384,15.773866,0.9021776,2.5519605,5.324957,6.1607814,0.50566906,3.8429842,4.3061996,4.8305087,1.0244899,0.39707687,2.0821657,1.945118,20.946398,DeMar DeRozan,2025
50.581505,17.768631,1.6257457,3.9843044,1.1874197,3.367026,0.38099658,0.37782025,0.56552505,2.5418134,3.051518,0.69143057,0.58658814,0.36147743,0.36296248,1.5633686,4.736299,Dean Wade,2025
63.070694,31.667168,6.915706,13.883612,0.2163648,0.67771673,1.5673702,2.1798308,2.781345,7.2618637,10.171534,1.9448904,0.79433286,0.8099686,1.6482422,2.4047043,15.902687,Deandre Ayton,2025
65.42555,34.952652,7.705282,17.275715,2.4411979,6.625291,2.5708938,3.346518,0.8067843,4.742879,5.582647,6.4470153,1.4824166,0.32171705,2.578783,1.727866,20.408901,Dejounte Murray,2025
42.781834,16.741255,1.7308143,4.041359,0.5668921,1.819012,0.7041942,0.7626295,0.40996146,1.6816249,1.9984151,2.3338091,0.9235616,0.21634398,0.68245524,0.8475238,4.5571394,Delon Wright,2025
64.954315,31.069004,5.5335894,11.895522,1.3398392,3.7098079,2.8536637,3.4552886,1.2169774,5.9200087,7.10898,3.97382,0.8472119,0.47973076,2.0808935,2.5050514,15.303305,Deni Avdija,2025
64.22039,28.831024,4.2095838,9.911792,1.5272617,4.169565,2.024335,2.374625,0.3629526,2.2889118,2.6776164,4.803348,0.7670723,0.16042179,1.8463666,1.9675056,11.999178,Dennis Schröder,2025
50.626072,20.803482,2.6443958,6.289465,0.6697282,2.0602174,0.9089836,1.2054893,0.5511265,2.036159,2.57373,3.4623451,1.0668721,0.25971594,1.3293043,1.8949736,6.952896,Dennis Smith Jr.,2025
65.486465,24.642056,3.968719,7.4464927,0.05840692,0.17536974,1.2864553,2.126357,2.4598966,4.856801,7.3005,1.1778324,0.65089256,1.4235057,1.2328771,2.6932442,9.576917,Dereck Lively II,2025
25.630156,11.51164,1.4859009,3.3917983,0.2827735,0.92957324,0.6642384,0.9061799,0.5117976,1.289356,1.8412639,0.8746042,0.38520637,0.21145181,0.544633,1.0777146,3.76541,Dereon Seabron,2025
60.49837,20.605288,2.536669,5.704343,0.9204218,2.6493573,1.0738086,1.4348367,0.90367025,2.250791,3.1156707,0.8521137,0.6185054,0.5497533,0.6607162,1.6264073,7.1520796,Derrick Jones Jr.,2025
24.912624,13.508065,1.9669491,4.9887085,0.50838786,1.4582264,0.59240484,0.86558247,0.24176121,1.1416742,1.2805052,2.1917646,0.405426,0.083354264,0.94120723,0.6776285,5.104334,Derrick Rose,2025
66.783676,31.747776,5.095046,11.242595,2.3607004,6.3369594,2.045357,2.3824935,0.67572534,3.408791,3.9457886,4.4147224,0.963683,0.89381313,1.5257167,2.2338886,14.3893795,Derrick White,2025
62.816463,34.126564,8.173814,17.650131,3.1749992,8.34782,3.2837875,3.8475604,0.75380915,3.8856955,4.7286363,5.1248856,1.0416634,0.46552157,2.469668,2.5093942,22.559885,Desmond Bane,2025
63.607166,37.220726,9.071819,19.404373,2.3901892,6.5927544,5.546754,6.453619,0.5951102,4.0191054,4.5680766,6.138406,0.9992323,0.38329455,3.0452824,2.7447653,26.05286,Devin Booker,2025
61.99556,32.275375,7.1733947,15.63415,2.6191113,6.9394913,2.5303738,3.1590106,0.55919766,3.7045531,4.28809,4.2020698,1.0351769,0.3916676,1.7238972,1.4388492,19.949131,Devin Vassell,2025
39.06771,16.522297,2.2148643,5.4052544,1.2497182,3.5000696,0.82866645,1.0337685,0.23851341,1.3714395,1.6475201,2.375413,0.5381212,0.08440563,0.8210213,0.92703867,6.009302,Devonte' Graham,2025
25.260347,11.505229,1.679489,3.9769285,0.51611656,1.5967922,0.6426683,0.8080343,0.46026218,1.563889,1.9457453,0.99491334,0.33963808,0.21105285,0.6067133,1.0809363,4.409079,Dexter Dennis,2025
65.503716,28.343597,4.3764057,10.194358,1.7163589,4.5854034,1.42517,1.8637543,0.61028314,2.4693046,3.0148253,1.8537472,0.86436695,0.24862877,1.3006675,2.7992303,11.960489,Dillon Brooks,2025
23.055643,9.551644,1.2199595,2.9180698,0.22390863,0.6967111,0.5635966,0.7680292,0.4907936,1.0898423,1.6493337,0.78690803,0.28529602,0.18036805,0.59250355,1.067191,3.2788644,Dmytro Skapintsev,2025
70.0838,36.35652,7.432479,14.44276,0.45343846,1.4687474,3.8769493,5.0999193,2.9589057,9.298605,12.261603,6.8205338,1.0260082,0.44968632,3.217254,3.1895995,19.361794,Domantas Sabonis,2025
44.175186,15.11001,2.07773,4.0582333,0.113043696,0.32477534,0.8471446,1.4097677,1.4702402,2.609572,4.0274096,0.82360566,0.4340002,0.57781196,0.63080764,1.703855,5.2384515,Dominick Barlow,2025
61.894253,36.53169,9.207963,20.278263,3.473564,9.222472,5.000764,5.7150326,0.76305085,4.3040485,4.940501,5.894349,1.4286224,0.42423344,2.9130838,2.3167677,27.011827,Donovan Mitchell,2025
64.60291,28.965378,4.8202057,11.0011635,2.6737804,7.099853,1.184223,1.5094224,0.8504294,3.2578924,4.037122,3.154026,1.2774012,0.3379218,1.488735,2.002144,13.224998,Donte DiVincenzo,2025
63.041004,24.92309,2.6313508,6.172624,1.4464278,3.9578595,0.43394732,0.65843964,1.2121551,2.8717198,4.2037387,1.5201935,0.8063031,0.41678387,0.77364486,2.0455701,7.1402225,Dorian Finney-Smith,2025
41.871426,12.166256,1.3895916,3.8114128,1.0850314,2.7993765,0.10981262,0.11543143,0.04967308,0.8535516,1.0724082,0.58815193,0.1376031,0.048280984,0.32697356,0.8903841,3.6444926,Doug McDermott,2025
57.587563,24.801657,2.4213781,6.0190144,0.6855856,2.246397,0.8223705,1.2217965,1.0703177,4.894638,5.7419376,4.69112,1.0247798,0.65826595,2.039158,2.6950452,6.6897717,Draymond Green,2025
60.65281,16.887047,2.1500516,3.9594562,0.06646079,0.17619157,0.8884201,1.3782026,1.4930456,3.0813577,4.604207,0.9626416,0.40071732,0.8315676,0.8025197,1.7894115,5.283383,Drew Eubanks,2025
26.630157,11.91429,1.5014149,3.9346344,0.7687136,2.236658,0.5626489,0.6314374,0.21981221,0.9993912,1.332334,1.1717803,0.41427678,0.06840441,0.6050873,0.89704394,4.423767,Drew Peterson,2025
25.023415,12.858013,1.3001429,3.3463774,0.6174183,1.8457236,0.3137567,0.35847926,0.32400393,0.95387745,1.3338807,1.2898767,0.5079224,0.13245466,0.47875226,1.0191581,4.0425406,Dru Smith,2025
63.6719,23.533968,3.3801553,7.9266906,2.1777475,5.6633687,0.7756711,1.069321,0.19659084,2.0080848,2.2654266,2.0936537,0.5171969,0.18761656,1.0382056,2.0169027,9.591962,Duncan Robinson,2025
59.360367,21.01641,3.1570141,7.294079,1.0859096,3.0302215,1.224375,1.5298846,1.0889215,2.6664784,3.698686,1.2840374,0.6108324,0.5016425,0.98068815,2.0773444,8.736826,Duop Reath,2025
52.508587,14.140626,1.3459809,2.753384,0.04030183,0.16163027,0.8788173,1.3235538,1.2437565,1.8740079,3.1793175,0.82037175,0.4032632,0.25811487,0.5461973,1.8422548,3.482314,Dwight Powell,2025
21.02642,10.202249,1.2413718,3.0288868,0.6338942,1.9125109,0.38521075,0.39399803,0.2540754,1.0995612,1.3647993,0.9761447,0.33237103,0.06372586,0.4371621,0.73516965,3.105731,Dylan Windler,2025
60.320766,23.58438,2.6556056,6.2400336,0.8532219,2.5881233,0.8408257,1.1700113,0.90719014,2.9830425,3.8882046,2.8693087,1.1677903,0.42010045,1.1458758,1.7891384,6.8557186,Dyson Daniels,2025
26.666002,10.369372,1.3217592,3.1219094,0.27658272,0.8990155,0.6219015,0.836885,0.5389159,1.3434068,1.9611247,0.7797321,0.33691132,0.25248054,0.6202643,1.1385304,3.4859743,E.J. Liddell,2025
31.843462,12.1712265,1.6265026,4.24172,0.79840225,2.436121,0.54551876,0.65034795,0.2771927,1.4126769,1.6197331,1.0790296,0.35489482,0.17335233,0.6238023,0.97689694,4.429887,Emoni Bates,2025
53.832165,22.338654,3.215005,7.3492675,1.7159231,4.518866,0.99466455,1.3567245,0.20402169,1.4401355,1.7026325,1.8787836,0.62846315,0.37174985,0.9110917,1.1023755,9.035207,Eric Gordon,2025
37.79851,13.261479,1.7508495,4.1266847,0.4795474,1.3357551,0.79756325,1.1165018,0.6997037,1.4892737,2.2206182,0.8337177,0.49593756,0.13713339,0.62207246,1.4498875,5.0505314,Eugene Omoruyi,2025
33.852238,16.519266,2.1315851,5.2341657,1.1204419,3.2391858,0.5111313,0.7389667,0.2329318,1.5127076,1.7801806,1.3357502,0.58691615,0.19668396,0.6523908,1.330334,5.7049546,Evan Fournier,2025
63.65562,33.129906,6.750671,13.067619,0.5239121,1.4259151,2.968274,3.8831735,2.3583617,7.117621,9.466751,3.0842748,0.86495566,1.4302765,2.087278,2.7308207,16.83667,Evan Mobley,2025
21.998295,9.889483,1.2388335,2.7719479,0.20124084,0.6664658,0.5619303,0.74998224,0.5078301,1.1946403,1.6791399,0.53715324,0.2865309,0.13632515,0.53967816,1.0886118,3.1508756,Filip Petrusev,2025
27.4698,11.829578,1.3080225,3.2667441,0.56594324,1.7109994,0.5400634,0.72232413,0.34095788,1.2592576,1.6403582,1.1393862,0.35639715,0.1329275,0.5804589,1.1172895,3.2893815,Frank Ntilikina,2025
66.966934,35.16911,7.600811,16.621197,1.7932014,4.917355,3.9873958,4.859912,1.0073256,4.2020473,5.217409,4.0328217,1.0679059,0.395078,2.2130141,2.2990222,21.012325,Franz Wagner,2025
66.95688,34.43644,6.358632,14.286711,3.02627,8.025852,2.7483423,3.0836482,0.51336205,3.5191422,3.8219984,6.644155,1.3916938,0.574879,2.0839782,2.3772206,18.430279,Fred VanVleet,2025
34.409664,13.081889,1.6020138,3.9312422,0.7089104,1.9944919,0.7028487,0.82560384,0.25730407,1.2491628,1.5220082,1.1038575,0.40799123,0.1251835,0.52941674,0.7898942,4.3223476,Furkan Korkmaz,2025
60.76152,27.66047,5.3695354,12.465651,2.042846,5.556017,2.548935,3.0988634,0.8461884,3.346726,4.253713,1.935291,0.7468308,0.34502608,1.4315393,1.7713704,15.513482,GG Jackson,2025
41.898697,16.39252,1.7819672,4.750415,0.8635853,2.5504007,0.4694475,0.5904105,0.24298161,1.0322295,1.3486073,1.7637826,0.6147136,0.06950754,0.71641964,1.5378823,4.9793615,Gabe Vincent,2025
23.375504,9.796124,0.91484094,2.5076952,0.46162426,1.3500006,0.31761277,0.45447588,0.28039998,1.0014038,1.2076926,0.783262,0.3410418,0.115445316,0.39685917,0.91222245,3.0039058,Garrett Temple,2025
50.0747,16.27442,1.6976222,4.3503275,1.2060115,3.241166,0.7188862,0.93540895,0.28977078,1.4091952,1.7889132,0.6662656,0.43506825,0.13883922,0.43072474,1.4924406,5.098588,Garrison Mathews,2025
47.859974,19.746195,2.181069,5.3043537,1.1782742,3.371217,0.5184488,0.76066065,0.33189768,1.3895333,1.766115,1.1689239,0.7471099,0.2283269,0.56614107,1.4755317,5.8579826,Gary Harris,2025
38.58172,14.60141,1.6339915,3.904349,0.4744492,1.4315261,0.42123866,0.54444027,0.6883683,1.605052,2.2211907,0.9418456,0.7205002,0.2651419,0.57914627,1.5565076,4.280206,Gary Payton II,2025
64.44501,28.26414,5.1574135,11.633945,2.4151747,6.250084,1.3777835,1.8099127,0.4388988,2.384075,2.7752612,1.8293049,1.0161644,0.23308751,0.8108806,1.5208066,14.331238,Gary Trent Jr.,2025
64.77914,19.884403,2.4930873,6.1383653,1.5616844,4.046297,0.5067321,0.5746192,0.2321589,2.203586,2.403881,1.0671637,0.34668952,0.16733238,0.7144701,1.8646312,7.078891,Georges Niang,2025
66.87328,36.235775,10.687666,19.486927,0.5828564,1.6469891,7.1836653,9.616623,2.3753412,8.792286,11.094519,6.347469,1.1855893,0.9803653,3.4475794,2.8305154,29.41291,Giannis Antetokounmpo,2025
52.26406,16.67207,2.3751755,4.2674665,0.10417381,0.30411005,0.9635735,1.5451705,1.7155751,3.0489762,4.7834053,1.2162514,0.49699527,1.0189811,0.805637,1.911086,5.878913,Goga Bitadze,2025
44.650146,20.602102,2.925039,6.6863236,0.7585614,2.0440435,1.1885833,1.4842718,0.53404886,2.4722981,2.7957535,2.4544055,0.6050465,0.21978435,1.0550365,1.1070588,8.034613,Gordon Hayward,2025
60.77192,21.825924,3.311426,8.175273,1.5828424,4.357705,1.0285506,1.2303357,0.33837938,1.9737338,2.3212316,1.6743696,0.6477047,0.08598909,0.96140194,1.5069652,9.116683,Gradey Dick,2025
63.772736,24.53335,2.9538455,6.9763503,1.3111403,3.6510386,1.1991224,1.5167623,0.92419535,2.9058778,3.8856711,1.8490274,0.5859996,0.43194485,1.1550907,2.5142019,8.437662,Grant Williams,2025
67.36945,29.906616,4.236472,9.555216,2.2616787,5.8499613,1.5704049,1.9447856,0.5679816,2.9326985,3.477083,2.74633,0.87553144,0.38000393,1.1295288,1.8571296,12.367876,Grayson Allen,2025
27.677334,10.853539,1.5161916,3.1568327,0.21344844,0.63066876,0.7580862,1.2098746,0.75843906,1.8098462,2.5622272,0.56959116,0.28890747,0.5514896,0.65991426,1.3390393,3.6900454,Greg Brown III,2025
35.237503,12.366974,1.6868182,3.9547856,0.4617608,1.3800861,0.7057817,1.0093826,0.71952784,1.6814187,2.3646615,0.71359336,0.34992948,0.23208107,0.59892195,1.301939,4.5209794,Gui Santos,2025
33.606567,12.972725,1.7580184,3.9933243,0.20666033,0.7122866,0.8024852,1.157414,0.8659828,1.4838499,2.499849,0.90044975,0.6959414,0.1336171,0.7437627,1.4286891,4.3055053,Hamidou Diallo,2025
65.02458,25.885544,3.4635127,8.210668,1.5099263,4.0253325,2.0423758,2.4060895,0.6535988,2.7035172,3.3744702,1.1650482,0.561196,0.11179915,0.7013009,1.0006454,10.422982,Harrison Barnes,2025
27.452913,9.181606,1.3390441,2.8153892,0.18078706,0.5652197,0.52742124,0.78274024,0.7339042,1.6096317,2.4041295,0.4794842,0.26915953,0.26745445,0.5198823,1.2976525,3.1976142,Harry Giles III,2025
55.164722,18.832361,2.0091033,4.884708,1.0083295,2.8232741,0.44057918,0.594345,0.7821758,2.2433877,3.0049949,0.9085957,0.68681455,0.3569988,0.5376801,1.6133678,5.584551,Haywood Highsmith,2025
25.651703,11.612223,1.3536234,3.4933093,0.5043129,1.520261,0.5703878,0.7520181,0.42494297,1.2015791,1.6919305,1.120657,0.39197928,0.19710927,0.6350573,1.1834816,3.9756103,Henri Drell,2025
70.80071,30.872234,3.9629717,9.338888,1.3943684,3.8400345,1.8610438,2.5218966,1.0465224,2.9882395,3.9985993,2.5801797,1.4897536,0.73308057,1.4610015,2.8072212,11.31647,Herbert Jones,2025
28.187271,10.45571,1.3443367,3.2816238,0.3904153,1.136648,0.5465493,0.74866354,0.46610475,1.2141366,1.7190291,0.8079529,0.31211397,0.17776924,0.6011104,1.100765,3.667719,Hunter Tyson,2025
37.143738,10.761043,1.0925405,2.3790045,-0.028439343,-0.014295816,0.5299779,0.9908061,1.0973694,1.9788063,3.039981,0.3810103,0.2584447,0.7272771,0.61569065,1.805298,2.9423676,Ibou Badji,2025
64.09504,31.2467,5.700266,13.433682,2.4600413,6.5244937,3.2966967,3.7989411,0.36864978,3.2571208,3.7516356,4.724239,0.8744341,0.13374677,1.8410919,1.8254459,17.426985,Immanuel Quickley,2025
65.39633,26.571384,3.4714663,8.015988,1.2474904,3.4167976,1.5843989,2.0876987,0.8472127,2.3522272,3.1720536,1.8599607,0.89890325,0.43811363,0.95544714,2.05111,9.830746,Isaac Okoro,2025
68.06563,24.945429,3.0862074,5.72048,0.09050819,0.22921848,1.1905001,1.9708757,2.7732596,4.9559402,7.7187715,2.172081,0.9921458,0.99937975,1.238396,2.7202,7.534129,Isaiah Hartenstein,2025
58.15613,18.465557,2.9409468,5.4863167,0.036106914,0.15752554,1.4770924,2.2420871,1.8658353,3.1870377,5.1287107,1.0133003,0.5932431,1.2214229,1.0231531,2.4109545,7.6437325,Isaiah Jackson,2025
61.016712,20.267368,2.9869623,6.8988423,1.7156191,4.532974,0.7725737,0.9971546,0.3565911,1.9916234,2.3407311,1.2926354,0.6121305,0.21610731,0.6315082,1.2900716,8.331107,Isaiah Joe,2025
39.497757,15.169547,1.5526539,4.0351815,0.9693207,2.835351,0.40538085,0.51389194,0.45933688,1.4531751,1.9276208,0.75564396,0.46765643,0.24808365,0.42147887,1.4377459,4.821223,Isaiah Livers,2025
23.237656,10.875697,1.3802848,3.3125787,0.45105594,1.3696016,0.43739784,0.6096486,0.42773157,1.2467949,1.7080979,0.8343507,0.35543984,0.17389904,0.49585962,0.97151566,3.5970864,Isaiah Mobley,2025
56.165203,23.808954,3.7107167,8.156837,1.2023444,3.473104,1.368339,1.88316,1.6876888,4.8749523,6.630741,1.4927408,0.41268843,0.7380179,1.1897428,2.2160754,10.095656,Isaiah Stewart,2025
13.216232,10.278423,1.0545914,3.3606455,0.6245833,1.8075663,0.4656707,0.62992644,0.15243298,0.7142154,0.88797164,1.2850146,0.30286598,0.03217089,0.6815908,0.6965747,3.4452958,Isaiah Thomas,2025
24.71443,10.519575,1.4526669,3.463383,0.3760721,1.1567228,0.5818954,0.7144809,0.4448942,1.1692339,1.6243799,0.84389985,0.32523295,0.14917421,0.59577006,1.0064275,3.6741152,Isaiah Wong,2025
32.25255,11.46174,1.137171,2.8846931,0.051506698,0.26895535,0.24389803,0.25162148,0.09829843,0.94918835,1.0000932,2.2972176,0.3739598,0.06547564,0.7683438,0.8940972,2.521924,Ish Smith,2025
25.072626,10.579317,1.1632152,3.0420606,0.69412434,1.9620595,0.32293928,0.36894906,0.38352424,1.1986533,1.582375,0.5919868,0.3494971,0.12316936,0.39153123,1.0110466,3.3321638,Ish Wainright,2025
65.27911,25.430529,4.2215347,7.8644147,0.034868807,0.11642969,1.6719323,2.4478433,2.7138283,5.9251966,8.628705,1.2607582,0.38391736,1.1041538,1.3103691,2.6051455,10.183555,Ivica Zubac,2025
24.992685,10.08538,1.5120325,3.4150302,0.26044524,0.87449753,0.5220548,0.7794899,0.7259208,1.4432795,2.1632338,0.41085863,0.29093787,0.19227023,0.46097738,1.104893,3.620699,Izaiah Brockington,2025
27.556639,11.9152355,1.6146652,3.724735,0.47099173,1.5011474,0.5710697,0.81934345,0.44936728,1.4956555,1.9174873,1.2196727,0.39342922,0.2369182,0.6444117,1.037744,4.064751,JD Davison,2025
51.9445,15.473775,1.985754,4.5564485,0.6213051,1.7699974,0.65617913,0.98346615,0.8064488,2.272749,3.0268092,0.7954469,0.3899511,0.4795297,0.5620099,1.3037586,5.213688,JT Thor,2025
54.369118,34.703007,8.586999,18.256319,1.8492944,5.31867,5.5157533,6.679006,0.8515694,4.445214,5.340473,7.248133,1.0545915,0.39290458,3.1609242,1.9900376,24.392105,Ja Morant,2025
28.75578,7.5485773,1.0301886,2.2239184,0.0024422407,0.01647234,0.3468213,0.6572962,0.73027515,1.4894392,2.1942255,0.25757372,0.15541476,0.45233333,0.41292608,1.1975876,2.6823864,JaVale McGee,2025
65.88206,30.494492,5.303654,11.942671,1.8275378,5.054127,2.2695098,2.6994083,1.6393847,5.9318466,7.6086574,1.7095169,0.67622185,0.7703241,1.2744819,2.5419846,14.77745,Jabari Smith Jr.,2025
63.83331,24.46133,3.749871,7.9673624,0.7218032,2.035986,1.7753319,2.5027218,1.9652203,4.6158776,6.561251,1.041116,0.59028274,0.4490771,1.1112735,2.269144,10.039057,Jabari Walker,2025
21.338884,11.034871,1.0922179,2.8168712,0.5765785,1.818336,0.2934873,0.39811826,0.45138168,1.2325184,1.7787197,0.5264782,0.4235493,0.15610239,0.35840017,0.888942,3.20539,Jack White,2025
41.43573,18.432512,1.7284158,4.311265,0.9178597,2.7147,0.4260832,0.39789152,0.28908712,1.3444543,1.5981427,3.019023,0.87707,0.07940662,0.9394075,1.330318,4.726,Jacob Gilyard,2025
26.671076,10.227861,1.3337351,3.1259718,0.25273737,0.8074208,0.5778294,0.83138716,0.5866385,1.2904822,1.8882532,0.6997508,0.2966102,0.22699583,0.5793263,1.1399701,3.4609537,Jacob Toppin,2025
56.372955,17.957945,3.0971298,7.493627,1.3102679,3.6345286,1.0983989,1.3484068,0.26942885,1.751961,2.013853,1.7174672,0.43706304,0.06733179,0.9499665,1.2614845,8.71333,Jaden Hardy,2025
66.16022,29.934578,5.4716864,12.934644,1.6046896,4.622816,3.2156353,3.9948068,1.0024562,2.7059805,3.6301248,3.680466,0.8639147,0.44957027,2.3994808,2.6339216,15.869534,Jaden Ivey,2025
66.319626,26.793762,4.004951,9.03191,1.2995291,3.565218,1.0808774,1.4353716,0.8951185,2.7822914,3.602238,1.7583117,0.84029937,0.66847944,1.2519754,2.7330606,10.57398,Jaden McDaniels,2025
40.997074,13.619986,1.8616283,4.186533,0.28723693,0.887482,0.8616811,1.1639798,0.7519692,1.71489,2.4533687,1.2435446,0.6229421,0.36118856,0.7773384,1.5051887,4.879908,Jaden Springer,2025
40.025536,16.552568,1.5793434,3.8224885,0.9711013,2.8198934,0.39644206,0.4972465,0.48780644,2.2264585,2.6203942,0.9860552,0.6081676,0.19728628,0.42615807,1.3224223,4.4612565,Jae Crowder,2025
53.856377,17.007402,2.0820987,4.8110647,0.48097327,1.4163678,0.6994436,1.0244601,0.94157636,2.185102,3.063889,1.2890515,0.6194304,0.24769318,0.80268633,2.2085357,5.3275332,Jae'Sean Tate,2025
31.522573,13.655623,1.9278677,4.616869,0.8509791,2.5440297,0.5419133,0.70482516,0.35325086,1.5000466,1.9176506,0.851568,0.494838,0.09041774,0.5378581,1.034344,5.162511,Jahmi'us Ramsey,2025
69.169266,29.205494,4.8638124,10.987647,1.0939542,3.0955899,2.1714187,2.8057075,0.9746766,2.9402022,3.931548,3.0365741,1.0354563,0.2895211,1.6941583,2.192075,12.908327,Jaime Jaquez Jr.,2025
53.824474,21.435637,3.303069,7.8328333,1.3295859,3.7128506,1.6737962,2.1844432,0.9235651,2.2898707,3.2916956,1.291565,0.70928115,0.2855991,1.0491775,1.8024466,9.896473,Jake LaRavia,2025
59.1903,24.937155,4.197,7.9056096,0.050721824,0.028503299,1.152205,1.7389898,2.6029644,5.367152,7.9146447,2.1296504,0.6390232,1.2566926,1.3671683,2.6326466,9.550032,Jakob Poeltl,2025
66.57496,36.27127,8.892341,19.210676,2.5462146,6.7672944,4.9308805,5.7818747,0.59062624,3.2428439,3.7546,6.264731,0.9574139,0.21160966,2.7120614,1.961206,25.0154,Jalen Brunson,2025
24.258974,9.863707,1.2736661,2.987402,0.22334802,0.712664,0.5758766,0.77347684,0.50721043,1.1352079,1.7038436,0.78169537,0.29781592,0.18399186,0.60049635,1.0634016,3.2416573,Jalen Crutcher,2025
64.374985,31.040758,5.910254,11.285527,0.17463371,0.4743222,2.5533018,3.7860417,3.3217676,7.826556,11.197117,2.3998122,0.7340599,0.81135285,2.1429577,2.9633956,14.672499,Jalen Duren,2025
65.14358,33.462196,7.357727,16.81913,2.6606266,7.2686195,4.206708,5.008927,0.7198757,4.1921067,4.8698263,4.2353144,0.8554029,0.3043754,2.3790975,1.6316371,22.268341,Jalen Green,2025
33.87722,11.702646,1.5963087,3.7301812,0.30840123,0.97690165,0.79972094,1.0889182,0.55731857,1.3763129,1.910153,0.932486,0.37842005,0.2208935,0.7383734,1.2363344,4.2608657,Jalen Hood-Schifino,2025
61.89086,30.686865,5.8679495,12.440491,1.3341954,3.76263,2.1667914,2.7186933,1.2921405,6.226985,7.516564,3.2551346,1.0290091,0.72785425,1.68537,2.114058,15.25946,Jalen Johnson,2025
47.391373,14.843843,1.9457887,4.5156717,0.6413141,1.923728,0.74441814,0.940922,0.5440783,1.8845413,2.4273734,0.9634803,0.49938747,0.24055985,0.6467726,1.4629732,5.0333595,Jalen McDaniels,2025
31.62342,11.293692,1.4281516,3.5810704,0.46446234,1.3453628,0.584194,0.7509346,0.37043035,1.1291822,1.5034199,1.1617565,0.37333792,0.13631329,0.6687817,1.0514152,3.9613113,Jalen Pickett,2025
26.887434,9.921554,1.2497883,2.9007912,0.2068843,0.6312223,0.5631558,0.8105142,0.5636934,1.222839,1.8493427,0.742288,0.29513317,0.2270613,0.6062075,1.1909518,3.264738,Jalen Slawson,2025
55.09622,18.662725,3.422149,6.975856,0.91510725,2.579155,1.244777,1.6869185,1.657721,3.8555665,5.642066,0.92342603,0.3398612,0.654757,0.82288647,1.9328245,9.115667,Jalen Smith,2025
63.010643,29.271069,4.767897,11.267654,1.8973327,5.273424,2.0977507,2.7534964,0.7143917,2.812461,3.390986,3.2585208,1.3838496,0.5441179,1.9350414,2.6554623,13.582037,Jalen Suggs,2025
69.5085,34.919987,7.389125,16.043911,1.6864383,4.5884748,3.083487,3.7952385,0.78438693,3.7367043,4.492125,4.59073,1.2613571,0.53256136,2.1781776,2.4051657,19.431698,Jalen Williams,2025
45.280388,15.453008,2.0828419,4.9659386,0.63090575,1.8290739,0.8332212,1.1607205,0.8396462,1.9694302,2.7692776,0.97155905,0.42002526,0.20030266,0.6534158,1.3646643,5.6709843,Jalen Wilson,2025
30.913513,12.403683,1.5866473,3.8250318,0.5046109,1.5053636,0.6324633,0.9155482,0.6003722,1.4225397,2.030335,0.7182261,0.42182833,0.18151161,0.509591,1.1298418,4.533062,Jamal Cain,2025
